Loan_ID,Business_Type,Repayment_Frequency,City_Tier,Repeat_Borrower,Group_Loan,Loan_Amount,Interest_Rate_pct,Tenure_Months,Income_Monthly,Credit_Score,Collateral_Value,Distance_to_Branch_km,Financial_Literacy_Score,Repayment_Time_Days
L808036,Handicraft,Weekly,Tier3,0,0,41586.9,15.8,4,4344.48,592.0,19923.03,0.8,54.6,95.2
L808200,Handicraft,Weekly,Tier1,1,1,104723.38,13.86,5,23346.56,632.0,45230.11,6.5,86.4,93.4
L800975,Handicraft,Weekly,Tier2,1,1,71686.49,15.79,3,21628.68,683.0,0.0,4.4,66.2,57.1
L800799,Tailoring,Weekly,Tier2,1,0,37400.22,11.92,15,42490.4,434.0,2642.66,0.0,75.8,388.6
L801728,Handicraft,Weekly,Rural,0,0,65247.38,22.6,15,24084.0,602.0,15589.4,1.4,50.7,470.5
L800001,Tailoring,Biweekly,Tier1,1,0,86922.1,15.59,21,63524.13,633.0,18701.43,1.6,71.8,571.9
L805752,Handicraft,Biweekly,Tier2,1,1,146897.54,10.06,11,53846.49,620.0,14214.28,4.4,83.3,280.5
L800116,Grocery,Biweekly,Tier3,1,1,58362.21,14.05,6,4000.0,,11726.8,3.6,81.0,137.8
L802387,Farming,Biweekly,Tier1,1,0,35392.69,10.95,12,62614.92,537.0,8045.91,6.0,64.5,312.6
L809627,Tailoring,Weekly,Tier2,0,0,163628.62,24.35,19,34781.98,587.0,10698.35,0.0,55.1,552.5
L803922,Farming,Biweekly,Tier2,0,0,27701.48,17.08,12,28317.23,614.0,10026.28,5.0,80.9,319.8
L808623,Tailoring,Monthly,tier3,1,0,39760.37,12.29,15,52187.59,708.0,0.0,2.4,79.5,374.6
L802373,Grocery,Weekly,Tier3,1,1,172092.66,15.93,19,31753.97,651.0,35961.81,8.5,76.9,543.2
L806624,Handicraft,Weekly,Tier2,0,0,153225.05,17.1,26,26612.66,697.0,14409.4,5.0,92.4,752.1
L804259,Grocery,Weekly,Rural,0,1,27725.46,19.84,12,49552.69,659.0,13734.91,4.4,69.6,328.8
L802556,Farming,Weekly,Tier2,1,0,72497.05,26.62,11,60608.04,692.0,48319.61,0.3,43.3,295.0
L801536,Grocery,Monthly,Tier2,1,1,33658.78,16.34,10,52214.28,603.0,17888.0,3.1,76.3,609.0356919941688
L805675,Tailoring,Monthly,Tier2,1,0,78677.57,15.84,9,,753.0,0.0,4.5,78.6,192.6
L809513,Grocery,Weekly,Tier3,0,0,116828.45,9.71,12,,650.0,41195.05,2.6,79.4,343.9
L807842,Tailoring,Weekly,Tier1,0,1,79196.36,18.72,14,31192.58,672.0,37914.3,4.4,56.5,411.4
L809007,Tailoring,Monthly,Tier1,1,0,143248.95,18.15,14,15205.84,626.0,0.0,5.0,49.7,406.6
L801139,Grocery,Biweekly,Tier2,0,0,77580.19,18.81,16,58332.54,634.0,38122.33,5.4,50.6,483.0
L809153,Grocery,Weekly,Tier2,1,0,92575.06,15.63,15,50786.63,717.0,18487.61,4.0,63.1,802.6638049500025
L807774,Tailoring,Monthly,Tier1,0,0,58261.57,9.47,15,4000.0,599.0,22223.72,6.2,50.7,441.8
L809863,Services,Biweekly,Tier3,1,0,51399.78,22.3,7,42199.36,520.0,7842.52,3.3,78.0,201.8
L808522,Farming,Weekly,Tier3,0,0,50630.7,14.8,11,40017.31,660.0,2892.54,4.4,75.2,274.6
L803226,Services,Weekly,Tier1,1,1,60987.44,9.82,14,37256.77,690.0,20571.09,1.9,76.9,402.8
L808098,Grocery,Monthly,Tier1,1,0,18970.13,14.19,13,32205.42,644.0,0.0,5.2,72.2,364.6
L806393,Services,Weekly,Tier2,0,0,440247.6672472901,18.33,16,28650.96,726.0,51038.84,1.3,47.5,496.5
L808031,Farming,Biweekly,Tier2,0,1,163698.88,20.32,3,50990.37,628.0,23546.57,6.8,66.0,61.9
L803390,Farming,Weekly,Tier2,1,0,25073.02,10.1,12,53941.77,690.0,5812.91,4.3,84.5,324.0
L802094,Grocery,Monthly,Tier3,0,1,57599.88,14.33,22,28138.51,653.0,9659.01,8.4,57.1,635.6
L807443,Food Stall,Weekly,Tier2,0,0,26123.89,15.54,20,36359.87,563.0,4186.14,6.1,61.9,579.6
L801380,Food Stall,Weekly,Tier2,1,0,80566.2,16.08,5,35278.9,610.0,0.0,4.7,67.1,136.5
L807274,Grocery,Weekly,Tier2,1,1,114024.77,8.0,9,47290.61,661.0,26231.83,3.4,89.3,221.3
L807936,Handicraft,Monthly,Tier3,0,0,96723.66,17.06,10,46216.7,617.0,27735.8,6.9,65.9,270.4
L804674,Food Stall,Weekly,Tier2,0,1,79030.78,11.53,18,42095.44,665.0,7100.59,1.6,54.4,517.2
L807569,Farming,Monthly,Tier2,0,0,50440.89,22.38,12,,634.0,23109.15,5.7,49.3,384.2
L804330,Handicraft,Weekly,Rural,0,1,48746.2,15.93,22,43150.79,692.0,13318.11,3.9,85.8,614.5
L800873,Farming,Weekly,Tier2,0,0,47496.83,14.1,11,35385.61,610.0,10900.82,2.6,57.2,297.4
L808286,Handicraft,Weekly,Tier1,0,1,47246.29,16.98,14,69312.82,708.0,3524.07,6.6,82.5,364.5
L801647,Farming,Weekly,Tier2,0,1,32327.52,15.46,9,51542.81,645.0,23339.17,3.5,54.9,230.8
L804279,Food Stall,Weekly,Rural,1,0,57814.82,8.99,13,25618.72,567.0,27703.15,3.8,56.3,381.4
L805195,Grocery,Weekly,Tier1,1,0,52334.69,9.27,11,64096.63,536.0,21183.18,3.5,84.5,259.4
L804042,Grocery,Weekly,Tier2,0,1,61964.32,15.54,16,31403.86,537.0,14617.76,4.3,100.0,443.5
L803834,Grocery,Weekly,Tier2,0,0,38204.75,15.19,7,40424.02,,24000.76,3.0,65.5,179.3
L804216,Food Stall,Weekly,Rural,1,1,81538.97,15.36,19,33648.86,591.0,21762.09,9.2,85.6,552.5
L802873,Farming,Biweekly,Tier1,1,1,27433.6,14.15,18,38008.06,637.0,10399.12,0.0,64.3,478.6
L800171,Handicraft,Biweekly,Tier3,1,0,86775.04,19.23,6,78347.63,527.0,21190.23,4.4,62.8,164.3
L802565,Services,Monthly,Tier3,0,0,36802.71,11.97,13,31838.0,581.0,14587.28,3.2,69.5,368.3
L803323,Farming,Monthly,Tier2,1,0,20909.71,17.12,13,24534.33,746.0,8347.04,1.2,58.3,389.2
L805502,Food Stall,Biweekly,Tier2,1,1,137091.0,10.51,15,61921.29,715.0,30506.45,4.2,83.3,376.8
L803124,Farming,Weekly,Tier3,1,0,37884.81,14.39,20,,657.0,2504.74,3.4,75.2,553.8
L809167,Grocery,Weekly,Tier2,0,0,41786.99,16.69,16,36926.25,729.0,22332.13,5.9,63.3,473.4
L803141,Tailoring,Monthly,Tier2,0,1,40084.66,23.65,3,50521.6,628.0,0.0,4.7,55.3,83.0
L806984,Grocery,Weekly,Tier1,1,0,38487.06,12.6,7,49475.76,710.0,27211.39,7.2,52.2,186.0
L806012,Food Stall,Weekly,Rural,0,0,52079.3,18.63,14,9936.66,610.0,10563.03,8.6,74.3,395.8
L808782,Tailoring,Weekly,Tier3,1,1,133478.64,8.0,5,58429.25,509.0,0.0,1.6,56.1,123.3
L805008,Grocery,Biweekly,Rural,0,1,15498.01,23.35,13,67150.83,704.0,8931.67,4.6,52.4,343.5
L806066,Farming,Monthly,Tier2,0,1,73499.3,19.45,27,46823.73,717.0,16350.11,2.7,74.3,779.0
L804310,Farming,Biweekly,Tier2,0,0,33213.51,19.96,13,34830.32,695.0,20104.23,3.5,46.4,382.4
L806827,Grocery,Weekly,Tier1,0,0,168079.44,25.7,22,53780.58,663.0,49644.2,2.9,42.8,639.1
L805324,Farming,Monthly,Rural,1,1,38292.24,10.0,15,33247.55,645.0,14163.26,6.9,64.6,424.3
L807022,Services,Monthly,Tier2,1,0,16481.68,12.7,13,44575.19,654.0,284.28,4.3,85.3,356.0
L801105,Grocery,Weekly,Tier2,1,1,77444.33,16.21,15,32945.74,709.0,0.0,4.4,79.1,408.3
L807643,services,Weekly,Tier3,0,0,89203.36,9.48,19,47391.22,579.0,11740.85,2.6,61.5,544.9
L802646,Grocery,Monthly,Tier2,1,0,54865.53,14.09,6,5705.49,687.0,23318.85,3.8,77.6,157.0
L808910,Tailoring,Monthly,Tier1,1,0,83100.65,17.1,21,21964.04,,0.0,1.1,51.7,600.3
L800747,Farming,Biweekly,Tier1,0,1,65319.38,16.7,11,53136.48,621.0,37470.69,4.3,59.6,312.3
L802579,Food Stall,Monthly,Tier3,0,0,179354.26,18.47,13,60136.16,569.0,49840.37,3.6,39.6,365.4
L805206,Farming,Biweekly,Tier1,0,1,174214.4,26.39,13,42126.74,628.0,61915.03,3.4,52.1,361.0
L806065,Farming,Biweekly,Tier1,1,0,77962.95,10.14,12,60823.32,619.0,63454.33,2.6,60.2,307.7
L803498,Grocery,Biweekly,Tier2,0,1,239118.03,14.54,15,56332.92,731.0,0.0,4.3,63.9,438.4
L804175,Handicraft,Weekly,Tier2,0,1,40366.29,13.79,11,51976.83,646.0,16037.02,3.1,97.6,271.0
L805874,Services,Weekly,Rural,0,0,53842.83,10.17,10,43583.9,525.0,18247.87,3.3,56.4,268.8
L806715,Grocery,Weekly,Tier2,1,0,17750.55,18.83,8,23741.08,715.0,0.0,2.1,64.7,222.8
L801853,Grocery,Weekly,Tier2,0,1,104772.76,14.38,12,39595.14,697.0,15320.69,5.6,64.3,311.8
L803740,Farming,Monthly,Tier2,0,1,173932.15,21.22,8,21758.0,642.0,16005.68,5.6,74.4,610.5916260041237
L808685,Tailoring,Weekly,Tier2,1,1,92429.72,10.98,11,15842.18,607.0,33610.19,7.1,85.5,745.3664338732322
L802083,Farming,Biweekly,Tier2,0,1,75828.81,22.58,15,55715.76,697.0,25639.54,1.5,59.2,431.4
L806455,Farming,Weekly,Tier2,1,0,65793.96,18.92,6,57893.44,630.0,27899.59,4.8,87.7,157.9
L806932,Handicraft,Weekly,Tier3,0,1,42950.64,21.24,14,30670.47,659.0,5351.16,4.1,83.1,375.1
L809614,Food Stall,Monthly,Rural,1,0,20605.93,23.61,21,67927.09,754.0,0.0,2.2,73.6,600.1
L800032,Grocery,Weekly,Rural,0,0,133622.37,16.35,20,23399.7,559.0,91216.61,8.9,47.4,602.0
L804766,Services,Weekly,Tier3,1,1,21634.2,17.95,10,48042.34,563.0,1812.47,2.8,70.5,260.4
L809409,Services,Weekly,Tier3,0,0,110777.18,20.86,18,65528.02,592.0,42089.42,3.4,62.9,515.0
L804934,Grocery,Weekly,Tier2,0,1,50247.11,18.61,24,27675.35,683.0,12006.42,4.9,63.9,661.2
L804897,Farming,Weekly,Tier1,0,0,32171.83,25.53,18,37843.08,720.0,7928.7,6.9,65.8,512.1
L802644,Farming,Weekly,Tier1,1,0,105825.01,11.89,3,42529.34,779.0,0.0,1.6,76.9,37.0
L801643,Services,Biweekly,Tier2,0,0,28459.4,17.88,12,35167.31,592.0,4702.99,5.1,77.3,380.7
L805458,Food Stall,Weekly,Tier2,0,1,35853.24,14.34,15,44011.82,645.0,3505.52,0.9,55.2,399.4
L808833,Grocery,Weekly,Tier3,0,0,25714.4,15.26,19,39076.96,647.0,5911.14,0.0,56.3,516.3
L803240,Grocery,Weekly,Tier3,1,1,68637.73,21.64,4,48185.76,606.0,0.0,2.7,95.6,73.5
L805703,Grocery,Weekly,Tier3,0,1,224574.99275099783,10.41,19,40972.26,712.0,4802.83,7.6,46.7,549.8
L809890,Services,Weekly,Tier3,1,1,24368.23,15.32,3,4000.0,602.0,11132.9,4.6,86.7,47.4
L809963,Food Stall,Biweekly,tier3,0,0,73589.31,17.52,14,44176.82,645.0,13565.28,8.7,74.6,400.6
L801022,Farming,Biweekly,Tier3,0,1,27015.66,19.62,22,31423.58,750.0,9470.14,3.3,89.5,633.8
L800193,Grocery,Monthly,Tier1,1,1,71441.76,10.09,16,81487.72,636.0,12207.37,4.1,96.5,418.8
L803842,Handicraft,Weekly,Tier2,1,1,123288.01,14.72,5,44362.96,707.0,105463.56,0.8,75.2,118.5
L800580,Handicraft,Monthly,Tier3,1,1,109555.29,9.03,12,46279.13,603.0,93287.31,2.4,58.3,296.8
L800697,Food Stall,Weekly,Tier3,1,1,44614.83,25.38,17,50126.73,718.0,19044.29,4.2,68.3,455.9
L808472,Grocery,Monthly,Rural,1,0,92051.0,17.93,6,25040.91,,1567.56,3.0,62.3,174.2
L809616,Handicraft,Weekly,Rural,1,0,43263.07,20.77,11,75325.77,737.0,7224.03,1.7,73.1,277.5
L804092,Food Stall,Monthly,Tier1,0,1,39079.68,17.23,14,32278.99,660.0,1951.75,4.9,55.3,396.6
L803366,Farming,Weekly,Tier2,1,0,53740.43,15.9,12,48298.8,575.0,3245.32,2.1,70.2,320.5
L805555,Services,Weekly,Rural,1,1,100582.65,13.97,25,43892.84,629.0,62223.23,6.5,67.9,686.7
L803382,Grocery,Weekly,rural,0,0,121878.6,13.15,12,4000.0,679.0,29903.68,4.1,67.2,350.0
L804968,handicraft,Weekly,Tier2,0,0,534113.1451574339,23.07,16,52033.14,603.0,77958.17,2.9,44.5,433.7
L806903,Tailoring,Monthly,Tier1,1,0,65145.64,16.3,14,25542.95,637.0,856.28,6.1,83.9,384.8
L809450,Farming,Monthly,Tier1,1,0,30484.46,21.17,18,4000.0,746.0,5077.33,2.2,56.8,538.0
L805034,Farming,Weekly,Tier2,0,1,137106.57,18.08,25,44824.31,563.0,75036.87,7.5,59.8,715.7
L808366,Food Stall,Monthly,Tier1,1,0,66461.21,16.28,10,57053.55,622.0,29645.04,1.5,88.1,252.3
L800389,Grocery,Weekly,Tier3,0,1,30182.89,16.71,13,36793.43,678.0,15133.8,4.0,89.5,313.5
L807111,Grocery,Monthly,Tier1,1,1,207564.44857991207,20.79,9,60378.02,565.0,9645.96,3.2,68.4,236.7
L801446,Farming,Monthly,Tier1,1,0,142327.38,21.19,13,70468.29,622.0,60072.19,0.6,67.4,346.2
L807055,Farming,Weekly,Tier3,1,1,127938.98,16.95,8,38647.5,698.0,66186.9,3.5,74.2,199.7
L806362,Farming,Weekly,Tier2,0,1,174747.16,20.96,15,51695.72,505.0,128775.25,3.3,53.2,420.1
L809969,Tailoring,Biweekly,Tier1,0,0,138940.17,20.94,12,59318.14,622.0,42809.97,0.8,40.8,345.7
L800463,Tailoring,Weekly,Tier2,0,0,25823.61,13.6,12,,711.0,12226.19,3.7,72.9,341.9
L807626,Farming,Weekly,Tier1,1,1,78999.73,22.75,11,40213.41,632.0,6302.05,4.3,60.4,300.3
L802848,Handicraft,Weekly,Tier2,0,1,72546.2,25.12,9,25830.15,618.0,47400.25,5.7,39.5,268.3
L805217,Food Stall,Weekly,Tier2,0,0,56048.04,19.21,22,52025.77,670.0,0.0,4.6,66.1,642.4
L806800,Tailoring,Biweekly,Tier3,0,1,60235.94,20.91,6,60398.1,643.0,45752.62,5.5,49.6,143.6
L809423,Grocery,Weekly,Tier2,0,1,142627.22,18.12,13,19708.21,595.0,51894.94,1.1,71.4,353.3
L807478,Tailoring,Weekly,Rural,0,1,17120.57,20.68,7,25076.17,596.0,5665.13,5.6,47.9,214.0
L809297,Farming,Monthly,Tier3,0,1,94355.05,13.84,15,57199.56,739.0,42015.94,6.7,71.4,436.6
L802619,Grocery,Biweekly,Rural,1,0,83479.76,11.65,13,20038.01,583.0,49654.3,9.2,59.9,373.8
L809761,Food Stall,Monthly,Tier2,1,1,86196.35,8.0,11,62097.88,688.0,14378.65,3.6,97.2,289.8
L803410,Food Stall,Weekly,Rural,1,0,42678.35,15.8,3,47999.09,556.0,3807.51,4.0,80.2,46.4
L802741,Farming,Monthly,Tier3,1,1,80243.46,12.7,16,44232.05,588.0,0.0,4.2,64.9,457.0
L806858,Farming,Weekly,Tier3,1,0,230497.96,8.44,22,93181.7,674.0,123771.34,4.6,58.4,612.5
L800133,Services,Weekly,Tier3,1,0,30797.7,17.44,5,10874.15,762.0,0.0,3.9,47.1,155.3
L809646,Food Stall,Biweekly,Tier3,1,0,84756.98,18.86,8,49728.0,650.0,22127.2,6.7,72.2,212.6
L801490,Services,Weekly,Tier2,1,1,96439.32,21.91,4,23059.56,690.0,17129.03,1.8,54.1,95.2
L800234,Farming,Weekly,Rural,0,1,29701.74,9.16,11,38909.73,641.0,3498.79,5.4,74.4,315.9
L808196,Services,Monthly,Tier3,1,0,101897.57,23.55,19,36811.25,709.0,37192.54,1.4,84.8,553.8
L806039,Services,Monthly,Tier2,0,1,117080.57,18.02,11,63202.9,656.0,50547.47,4.0,54.6,281.0
L801521,Farming,Monthly,Tier2,0,0,28213.21,23.34,22,64879.38,688.0,0.0,4.6,75.0,617.7
L809050,Grocery,weekly,Tier2,0,0,34938.6,24.41,15,44233.97,567.0,8661.19,2.5,80.1,402.9
L800981,Farming,Biweekly,Tier3,1,0,89666.06,13.75,14,17822.79,620.0,,0.0,64.6,394.1
L806538,Food Stall,Weekly,Tier1,1,0,28903.33,20.45,3,31129.37,609.0,0.0,5.3,73.1,60.8
L805352,Food Stall,Biweekly,Tier3,1,1,163889.82,20.29,8,56765.05,643.0,68323.46,2.1,67.6,226.1
L804502,Farming,Weekly,Tier1,1,0,41046.08,16.38,7,72917.76,691.0,19574.52,2.5,58.9,147.1
L808041,Farming,Weekly,Tier1,0,0,41669.37,8.75,14,47299.29,727.0,26112.97,6.4,56.3,386.5
L807894,Services,Weekly,Tier2,0,1,97490.95,16.62,15,34362.07,443.0,48476.18,1.2,65.1,397.1
L807560,Tailoring,Weekly,Rural,0,1,69210.93,10.85,8,,678.0,24498.47,5.1,68.1,200.0
L804134,Grocery,Weekly,Rural,0,0,90425.66,16.51,8,6463.36,524.0,35471.39,5.8,48.8,233.6
L804301,Farming,Biweekly,tier2,0,0,103784.06,25.9,19,59331.14,626.0,10761.62,3.8,75.4,553.6
L801885,Food Stall,Weekly,tier2,1,1,153885.61,15.39,18,39565.27,718.0,66805.68,6.4,63.6,510.7
L809200,Grocery,Monthly,Tier3,0,0,40469.72,16.99,19,,594.0,4852.07,3.8,88.0,546.0
L806451,Grocery,Biweekly,Tier3,0,1,287993.44,22.25,23,66486.53,642.0,112913.69,1.8,58.3,667.9
L802866,Handicraft,Biweekly,Tier3,0,0,70996.01,24.99,11,49403.31,598.0,0.0,2.9,63.6,307.6
L802432,Grocery,Weekly,Tier3,0,1,54921.3,20.67,21,47317.5,600.0,0.0,5.5,70.3,590.8
L801619,Farming,Biweekly,Tier1,1,0,18415.86,26.39,11,55921.54,790.0,3240.03,1.3,67.6,291.4
L809169,Services,Weekly,Tier2,0,1,36283.61,17.93,13,27722.74,762.0,8960.14,3.3,60.6,355.2
L808245,Tailoring,Monthly,Tier3,0,1,139664.29,15.14,7,34627.21,610.0,47482.71,3.4,48.2,175.7
L808990,Food Stall,Monthly,Tier3,0,1,148497.34,16.64,15,41554.47,699.0,87851.78,3.9,95.0,402.1
L807720,Farming,Biweekly,Tier3,0,1,34196.2,19.66,19,32772.81,566.0,4451.8,3.3,49.4,534.9
L801104,Services,Monthly,Rural,0,0,110870.34,16.41,11,24467.29,593.0,23415.39,5.7,46.5,337.0
L800876,Grocery,Monthly,Tier3,0,1,128692.84,21.58,16,46179.48,521.0,79496.62,2.1,58.2,459.1
L806634,Tailoring,Biweekly,Tier1,1,1,190514.61,8.82,8,21015.8,554.0,51553.29,1.8,69.3,211.8
L801352,Farming,Weekly,Tier2,1,0,74434.26,14.69,12,33927.63,717.0,1328.36,2.4,78.8,344.0
L807479,Food Stall,Weekly,Rural,1,0,45144.2,22.59,6,24026.77,560.0,3060.31,5.2,67.8,161.3
L802516,Food Stall,Weekly,Tier3,0,0,60305.69,25.4,8,41229.91,604.0,10204.57,2.4,66.0,233.8
L800640,Grocery,monthly,Rural,0,0,30316.14,14.47,19,45435.67,580.0,15246.57,5.0,57.5,560.9
L803137,Handicraft,Weekly,Tier3,1,1,62746.6,17.37,17,40438.88,596.0,39892.8,6.4,98.3,450.9
L805286,Farming,Weekly,Tier2,1,1,68172.52,8.59,24,,534.0,10075.33,1.1,76.4,646.6
L802047,handicraft,Biweekly,Tier2,0,0,47364.61,15.22,15,,722.0,4953.66,5.0,58.4,415.6
L809260,Services,Monthly,Tier2,0,0,99174.05,12.66,8,31035.41,593.0,52982.76,5.8,57.1,220.3
L806497,Tailoring,Weekly,tier3,1,0,54521.6,8.0,14,40937.1,728.0,2886.81,4.6,64.2,359.1
L805495,Farming,Weekly,Tier3,1,0,33948.37,17.27,22,49002.2,689.0,7958.97,5.9,77.9,644.6
L804415,Services,Biweekly,Tier3,0,1,32141.71,20.75,17,36374.36,678.0,15547.76,5.8,73.2,490.9
L802986,Food Stall,Biweekly,Tier1,0,1,46024.83,9.77,8,36408.98,707.0,0.0,3.6,56.0,213.0
L803913,Farming,Monthly,Rural,1,0,54175.51,21.89,14,56622.59,615.0,13237.68,4.8,67.6,352.0
L801177,Grocery,Monthly,Tier1,0,1,38709.29,24.11,12,19542.71,,2582.27,3.4,56.6,355.8
L800679,Grocery,Weekly,Rural,0,0,21999.79,11.42,9,59066.75,682.0,0.0,6.8,75.0,260.4
L802193,Farming,Monthly,Tier3,1,1,47099.62,16.5,11,61565.46,655.0,15943.76,4.2,61.6,293.2
L802620,Services,Monthly,Tier1,0,1,37734.2,17.38,12,35692.03,637.0,14905.51,7.0,56.2,340.7
L808340,Tailoring,Monthly,Rural,0,1,71408.5,10.05,16,55859.74,626.0,8150.58,7.1,80.0,429.1
L801578,Handicraft,Monthly,Tier3,1,0,180895.91,19.08,6,42874.61,661.0,0.0,2.9,70.8,170.4
L804119,Farming,Monthly,Tier1,1,1,89409.06,15.4,24,55061.81,670.0,37824.99,3.4,50.7,676.0
L802227,Food Stall,Biweekly,Tier3,0,1,85003.18,28.11,12,35894.32,686.0,9160.44,3.7,81.9,318.2
L803663,Farming,Biweekly,Tier3,1,0,273284.69,14.02,7,58446.19,647.0,76216.18,2.4,78.0,185.6
L809592,Tailoring,Weekly,Tier1,0,0,57898.44,16.5,7,95539.63,647.0,36578.57,2.1,90.8,126.4
L809144,Farming,Weekly,Rural,1,0,39952.66,20.05,18,35612.29,603.0,11056.33,4.1,56.9,516.7
L805017,Services,Biweekly,Tier3,0,0,53213.2,21.49,6,33463.15,721.0,22221.29,2.2,54.9,152.0
L807323,Tailoring,Weekly,Tier1,0,0,117634.91,23.18,16,70405.76,557.0,,1.8,59.7,442.4
L800675,Food Stall,Weekly,Tier2,1,1,84997.9,9.33,14,56076.31,734.0,0.0,3.6,81.5,355.9
L802293,Farming,Weekly,Tier2,0,0,154627.34,21.67,15,51227.9,667.0,56315.69,0.5,59.9,400.8
L806389,Tailoring,Weekly,Tier1,1,0,47904.4,21.31,10,34383.29,716.0,13180.55,1.1,69.8,269.7
L805892,Grocery,Weekly,Tier2,1,1,34401.12,8.0,25,59468.54,546.0,9904.81,1.5,50.2,688.7
L804657,Grocery,Weekly,Tier3,1,1,26243.97,14.5,11,28980.37,672.0,2117.64,1.9,47.9,303.8
L804833,Tailoring,Monthly,Tier2,1,0,64612.82,19.63,5,40524.32,745.0,43474.85,4.2,86.3,120.2
L807653,Food Stall,Biweekly,Tier3,0,1,34300.49,24.35,13,41180.08,718.0,18014.87,3.8,65.4,372.1
L802466,Farming,Weekly,Tier2,0,0,123030.11,19.89,18,44825.93,608.0,37804.95,4.2,56.0,517.5
L809860,Tailoring,Weekly,Tier3,1,1,32724.03,15.14,15,32436.01,757.0,8287.31,4.1,73.8,422.2
L809288,Grocery,Biweekly,Rural,1,0,69388.53,17.27,8,26023.07,715.0,5794.67,7.6,74.4,238.0
L801839,Grocery,Weekly,Rural,0,1,50859.04,15.75,5,34779.68,652.0,7227.25,3.5,46.5,124.3
L808178,Farming,Weekly,Tier2,1,1,37050.37,11.89,13,45617.75,594.0,22618.12,6.4,72.3,337.8
L809697,Tailoring,Weekly,Tier1,1,1,34355.2,8.0,8,39352.89,669.0,7121.04,1.8,66.6,179.3
L803890,tailoring,Biweekly,Tier2,1,1,59680.88,9.95,10,48053.59,731.0,11313.98,2.3,70.0,271.6
L802998,Grocery,Weekly,Tier3,1,0,46631.28,16.39,14,51210.42,636.0,22102.17,2.8,57.2,375.8
L806881,Grocery,Biweekly,Tier2,0,1,124880.07,17.15,20,26959.32,697.0,99177.76,2.7,84.5,572.1
L806694,Services,Weekly,Tier3,1,0,161349.13,12.3,10,52004.89,669.0,100887.79,8.2,66.2,244.6
L804666,Handicraft,Monthly,Tier2,0,0,75853.46,12.31,10,44157.4,822.0,16055.96,1.2,50.1,291.0
L802278,Tailoring,Weekly,Tier2,0,0,48055.97,18.75,11,51121.15,693.0,8735.97,6.4,46.3,321.4
L809008,Farming,Biweekly,Tier1,0,0,70510.83,24.37,17,58448.0,706.0,32045.89,4.5,53.7,474.3
L806363,Handicraft,Weekly,Tier3,1,0,49054.06,12.76,9,36672.83,751.0,781.51,3.4,77.4,243.9
L805815,Handicraft,Monthly,Rural,1,0,41094.51,16.35,21,41999.18,681.0,4949.03,6.1,72.8,554.7
L803010,Tailoring,Weekly,Tier1,1,1,15198.74,16.1,10,47925.72,747.0,6421.97,4.7,61.0,254.8
L807903,Handicraft,Weekly,Tier1,1,0,26333.83,18.94,3,32825.49,699.0,11330.49,4.9,75.7,59.7
L804496,Handicraft,Monthly,Tier2,1,0,260655.71151521133,14.79,26,71800.51,665.0,31279.81,5.1,62.8,717.3
L806250,Food Stall,Weekly,Tier2,0,1,122366.54,17.1,19,65893.62,631.0,39987.86,0.3,51.3,541.0
L806808,Grocery,Monthly,Tier1,1,0,94894.17,15.51,17,86508.56,699.0,25945.67,6.0,77.0,468.8
L801147,Handicraft,Weekly,Tier3,0,0,160985.29,8.0,5,71878.11,675.0,59020.75,2.0,58.2,106.5
L808940,Tailoring,Monthly,Tier3,0,0,40394.57,17.69,7,50323.61,533.0,1758.98,4.1,70.1,186.8
L806931,Farming,Biweekly,Tier2,1,0,89047.4,8.0,17,37398.0,693.0,17020.09,5.7,68.3,469.3
L807331,Services,Weekly,Tier1,0,1,62744.0,24.6,13,32558.26,632.0,28441.53,4.7,49.5,371.2
L801508,Tailoring,Weekly,Tier1,1,1,35463.88,21.4,16,35390.42,623.0,3070.31,5.5,85.1,465.7
L809085,Farming,Weekly,Tier1,1,0,67302.37,12.03,13,15424.94,698.0,0.0,4.3,72.5,351.5
L806758,Grocery,Weekly,Tier2,1,0,91845.44,10.64,21,14057.04,693.0,0.0,0.6,80.8,986.5136515196259
L808126,Food Stall,Weekly,Rural,0,1,51028.96,8.0,16,23545.37,443.0,8290.63,6.1,46.4,458.4
L807448,Food Stall,Weekly,Rural,0,1,115649.84,19.27,21,65233.34,692.0,81891.17,6.1,76.3,590.6
L803794,Farming,Weekly,Rural,1,0,57657.97,13.16,11,56726.39,704.0,16696.68,10.0,67.5,302.1
L802603,Farming,Biweekly,Tier3,1,1,72694.18,9.51,9,74838.7,673.0,6802.69,3.2,75.7,230.6
L808447,Handicraft,Weekly,Rural,0,1,120072.77,22.32,19,19544.72,686.0,54300.96,8.6,57.4,568.7
L800811,Tailoring,Weekly,Tier2,0,0,116164.29,21.19,16,63533.51,649.0,35297.5,3.7,64.3,451.7
L805941,Food Stall,Monthly,Tier1,1,1,82420.85,21.74,20,28658.03,696.0,1208.01,1.2,70.3,585.2
L805233,Food Stall,Weekly,Rural,0,1,53313.49,13.43,13,36313.8,586.0,20529.47,7.6,52.2,365.4
L809337,Farming,Weekly,Rural,0,1,843001.7207959569,12.46,27,58392.04,503.0,90853.55,3.3,54.1,774.7
L807069,Services,Biweekly,Tier3,0,1,72368.33,14.71,14,23067.62,592.0,22972.51,4.0,59.9,403.9
L808695,Farming,Weekly,Rural,1,1,114637.54,8.0,11,50281.39,590.0,,7.2,76.1,289.4
